canonical_name,alias,language
Narciso,Nacho,es
Natalia,Nata,es
Natalia,Nati,es
Natalia,Natu,es
Natividad,Nati,es
Nayeli,Naye,es
Nayeli,Yeli,es
Nazarena,Nachi,es
Nazarena,Naza,es
Nazareno,Nachi,es
Nazareno,Naza,es
Nelson,Nechon,es
Nicanora,Nica,es
Nicolás,Colacho,es
Nicolás,Colate<ref name=razón/>,es
Nicolás,Colás,es
Nicolás,Nico,es
Nicolás,Ñico,es
Nieves,Ni,es
Nieves,Nie,es
Noelia,Noe,es
Noelia,Noeli,es
Noemí,Mimí,es
Noemí,Noe,es
Norberto,Berto,es
Norberto,Bertín,es
Norberto,Beto,es
Nuria,Nuri,es
Nuria,Nurieta,es
Nuria,Nurita,es
Obdulia,Duli,es
Obdulia,Dulia,es
Obdulia,Duti,es
Obdulia,Lulis,es
Olegario,Gario,es
Olegario,Ole,es
Olga,Olguita,es
Olimpea,Oli,es
Oliver,Oli,es
Oliverio,Oli,es
Olivia,Liv,es
Olivia,Livi,es
Olivia,Livia,es
Olivia,Oli,es
Olivia,Olive,es
Omar,Chito,es
Oralia,Yaya,es
Orlando,Landi,es
Pablo,Pa,es
Pablo,Pableras,es
Pablo,Pablete,es
Pablo,Pablito,es
Pablo,Pauloque,es
Pablo,Pol,es
Pamela,Pam,es
Pamela,Pame,es
Pascual,Pascu,es
Pastora,Pas,es
Pastora,Pasto,es
Pastora,Pastorita,es
Pastora,Tita,es
Patricia,Pat,es
Patricia,Pati,es
Patricia,Patito,es
Patricia,Pato,es
Patricia,Patri,es
Patricio,Pati,es
Patricio,Pato,es
Patricio,Patri,es
Patrocinio,Pati,es
Patrocinio,Patro,es
Pedro,Pedri,es
Pedro,Pedrito,es
Pedro,Perico,es
Pedro,Peyo,es
Pedro,Peyuco,es
Pelayo,Layo,es
Pelayo,Pela,es
Petronila,Nila,es
Petronila,Petra,es
Pilar,Cuca,es
Pilar,Pilarica,es
Pilar,Pilarín,es
Pilar,Pili,es
Pilar,Pilita,es
Pilar,Pilo,es
Pilar,Pilu,es
Pilar,Piluca,es
Pilar,Piluchi,es
Plutarco,Tarco,es
Priscila,Pri,es
Prudencio,Pruden,es
Purificación,Pura,es
Purificación,Puri,es
Pérez,Perez,es
Quetzaloloeztli,Quetza,es
Quintín,Kiki,es
Quintín,Quin,es
Quintín,Tin,es
Rafael,Fali,es
Rafael,Felo,es
Rafael,Felucho,es
Rafael,Fucho,es
Rafael,Rafa,es
Rafael,Rafeta,es
Rafael,Rafi,es
Rafael,Rafiqui,es
Rafael,Rafita,es
Rafael,Rafito,es
Rafael,Rafuchi,es
Rafael,Rafucho,es
Rafaela,Rafi,es
Ramiro,Ram,es
Ramiro,Rama,es
Ramiro,Rami,es
Ramiro,Ramis,es
Ramona,Mona,es
Ramona,Moncha,es
Ramona,Monchita,es
Ramona,Moni,es
Ramona,Monsi,es
Ramona,Ramo,es
Ramona,Ramoni,es
Ramona,Ramonita,es
Ramón,Mon,es
Ramón,Monche,es
Ramón,Monchi,es
Ramón,Monchis,es
Ramón,Monchito,es
Ramón,Moncho,es
Ramón,Mongo,es
Ramón,Mongué,es
Ramón,Monguín,es
Ramón,Ramonchu,es
Ramón,Ramoncito,es
Ramón,Ramoncín,es
Raquel,Quela,es
Raquel,Raque,es
Raquel,Raqui,es
Raquel,Rarra,es
Raúl,Alito,es
Raúl,Lito,es
Raúl,Rauli,es
Raúl,Raulito,es
Raúl,Raulín,es
Raúl,Ruli,es
Raúl,Rulo,es
Rebeca,Beca,es
Rebeca,Bequi,es
Rebeca,Rebe,es
Refugio,Cuca,es
Refugio,Cuco,es
Refugio,Refu,es
Refugio,Refuqui,es
Regina,Gina,es
Regina,Gini,es
Regina,Ginita,es
Regina,Regi,es
Regina,Reginita,es
Renata,Renatita,es
Renata,Renchu,es
Renata,Reni,es
Renato,Nato,es
Renato,Rena,es
Renato,Reno,es
Resurrección,Resu,es
Ricardo,Caio,es
Ricardo,Cardo,es
Ricardo,Chardiquen,es
Ricardo,Chardo,es
Ricardo,Dic,es
Ricardo,Jordan,es
Ricardo,Rancaio,es
Ricardo,Ri,es
Ricardo,Ric,es
Ricardo,Ricard,es
Ricardo,Ricart,es
Ricardo,Riches,es
Ricardo,Richi,es
Ricardo,Riqui,es
Ricardo,Rícar,es
Ricardo,Ríchar,es
Ricardo,Ríchard,es
Ricardo,Yayo,es
Ricardo,Yiya,es
Rigoberta,Berta,es
Rigoberto,Beto,es
Rigoberto,Rigo,es
Rita,Ita,es
Roberto,Berto,es
Roberto,Beto,es
Roberto,Bob,es
Roberto,Bobi,es
Roberto,Rob,es
Roberto,Robe,es
Roberto,Robin,es
Roberto,Rupe,es
Roberto,Róber,es
Roberto,Tito,es
Roberto,Toto,es
Rocío,Chito,es
Rocío,Rochi,es
Rocío,Roci,es
Rocío,Rociíto,es
Rodolfo,Bofo,es
Rodolfo,Fito,es
Rodolfo,Fofi,es
Rodolfo,Fofo,es
Rodolfo,Olfo,es
Rodolfo,Reno,es
Rodolfo,Rodi,es
Rodolfo,Rodo,es
Rodolfo,Rudi,es
Rodolfo,Rufus,es
Rodolfo,Tofi,es
Rodrigo,Ro,es
Rodrigo,Rod,es
Rodrigo,Rodri,es
Rodrigo,Rorro,es
Rodrigo,Roy,es
Rodrigo,Ruy,es
Rodrigo,Yiyo,es
Rodríguez,Rodriguez,es
Rogelio,Coque,es
Rogelio,Roge,es
Rogelio,Roger,es
Rogelio,Roy,es
Rogelio,Róller,es
Rolando,Rola,es
Rolando,Rolas,es
Rolando,Roli,es
Rolando,Rolis,es
Rolando,Rolo,es
Rolando,Rolán,es
Romulo,Mulo,es
Román,Ro,es
Román,Roco,es
Román,Romancho,es
Román,Romancio,es
Román,Romancito,es
Román,Romancín,es
Román,Romi,es
Rosalba,Rosi,es
Rosalía,Lila,es
Rosario,Chari,es
Rosario,Charo,es
Rosario,Chayis,es
Rosario,Chayo,es
Rosario,Rosi,es
Roselia,Yeya,es
Rosendo,Chendillo,es
Rosendo,Chendo,es
Rosendo,Sendo,es
Rubén,Rub,es
Rubén,Rubencho,es
Rubén,Rubencito,es
Rubén,Rubi,es
Rubén,Rubo,es
Rubén,Rus,es
Rufino,Fino,es
Rufino,Rufi,es
Rufino,Rufo,es
Rutilio,Rui,es
Salvador,Chava,es
Salvador,Chavita,es
Salvador,Chavo,es
Salvador,Doro,es
Salvador,Sal,es
Salvador,Salva,es
Salvador,Salvi,es
Salvador,Voro<ref name=razón/>,es
Salvadora,Dora,es
Salvadora,Dori,es
Salvadora,Dorita,es
Salvadora,Dorín,es
Salvadora,Sal,es
Salvadora,Salva,es
Samuel,Chamu,es
Samuel,Sam,es
Samuel,Sami,es
Samuel,Samu,es
Sandi,San,es
Sandi,Tami,es
Sandi,Tati,es
Sandi,Zami,es
Sandra,Chana,es
Sandra,San,es
Sandra,Sandi,es
Sandra,Sandrita,es
Santiago,Chago,es
Santiago,Santi,es
Santiago,Tiago,es
Sara,Sarandonga,es
Sara,Saris,es
Sara,Sarita,es
Sara,Sarus,es
Sebastián,Bastián,es
Sebastián,Chano,es
Sebastián,Seba,es
Sebastián,Sebas,es
Sebastián,Tatán,es
Sergio,Checho,es
Sergio,Chechu,es
Sergio,Checo,es
Sergio,Chejo,es
Sergio,Chencho,es
Sergio,Keko,es
Sergio,Kercho,es
Sergio,Queco,es
Sergio,Serch,es
Sergio,Sergi,es
Sergio,Sergito,es
Sergio,Yeyo,es
Servando,Vando,es
Severiano,Seve,es
Sheila,Sei,es
Sheila,Seila,es
Sheila,Sheili,es
Sigifredo,Sigi,es
Silvia,Chiva,es
Silvia,Chivis,es
Silvia,Sil,es
Silvia,Silvi,es
Silvia,Silvita,es
Simón,Saimon,es
Simón,Simoncho,es
Simón,Simoncito,es
Sixto,Chito,es
Socorro,Coco,es
Sofía,Chofi,es
Sofía,Chofis,es
Sofía,So,es
Sofía,Sofi,es
Sofía,Sofieta,es
Soledad,Chol,es
Soledad,Chola,es
Soledad,Chole,es
Soledad,Sol,es
Soledad,Sole,es
Soledad,Solete,es
Soledad,Soleá,es
Soledad,Solitario,es
Susana,Gusi,es
Susana,Musi,es
Susana,Sani,es
Susana,Sus,es
Susana,Susi,es
Susana,Susie,es
Susana,Susu,es
Svetlana,Lana,es
Sánchez,Sanchez,es
Tadeo,Deo,es
Tadeo,Ta,es
Tadeo,Tadeito,es
Tadeo,Tadi,es
Tadeo,Tato,es
Tamara,Mara,es
Tamara,Tam,es
Tamara,Tami,es
Tamara,Tara,es
Tanislao,Tanis,es
Telesforo,Foro,es
Telesforo,Tele,es
Telmo,Telmito,es
Telmo,Temo,es
Teodora,Dodo,es
Teodora,Dora,es
Teodora,Tea,es
Teodora,Ted,es
Teodora,Tedi,es
Teodora,Teo,es
Teodoro,Ted,es
Teodoro,Tedi,es
Teodoro,Teo,es
Terencio,Tencho,es
Teresa,Tere,es
Teresa,Teresita<ref name=UPB />,es
Teresa,Tesa,es
Teófilo,Teo,es
Teófilo,Toffe,es
Tiberio,Berito,es
Tiberio,Tibe,es
Tiburcio,Burio',es
Tiburcio,Buru,es
Tiburcio,Tibi,es
Tiburcio,Tibo,es
Tiburcio,Tibu,es
Tiburcio,Tibur,es
Tiburcio,Tiburcito,es
Tiburcio,Tiburi,es
Timoteo,Teo,es
Timoteo,Tim,es
Timoteo,Timmy,es
Timoteo,Timo,es
Tirso,Titi,es
Tobías,Tobi,es
Tobías,Toto,es
Tomás,Tomaso,es
Tomás,Tomasín,es
Tomás,Tomi,es
Tomás,Toto,es
Trinidad,Trini,es
Téylor,Tey,es
Téylor,Tey-Tey,es
Ulises,Uli,es
Urania,Uris,es
Uriel,Uri,es
Uvaldo,Valdo,es
Valente,Vale,es
Valentina,Tina,es
Valentina,Tinina,es
Valentina,Tinuca,es
Valentina,Val,es
Valentina,Vale,es
Valentina,Valen,es
Valentín,Tino,es
Valentín,Tinín,es
Valentín,Vale,es
Valentín,Valen,es
Valeria,Val,es
Valeria,Vale,es
Vanessa,Vane,es
Vanessa,Vani,es
Vanessa,Vania,es
Varinia,Vari,es
Vega,Ve,es
Venustiano,Venus,es
Vera,Ve,es
Verónica,Nica,es
Verónica,Roni,es
Verónica,Ronica,es
Verónica,Ronnie,es
Verónica,Vero,es
Victoria,Tori,es
Victoria,Vic,es
Victoria,Vica,es
Victoria,Vicky,es
Victoria,Viki,es
Victoria,Viky,es
Victoria,Vini,es
Victoria,Viqui,es
Victoria,Vito,es
Vinicio,Nicho,es
Vinicio,Vini,es
Virginia,Ginia,es
Virginia,Vicky,es
Virginia,Villi,es
Virginia,Viqui,es
Virginia,Vir,es
Virginia,Virgi,es
Viridiana,Viri,es
Virtudes,Vi,es
Virtudes,Vir,es
Virtudes,Virtu,es
Visalia,Vichy,es
Visalia,Vis,es
Visalia,Visa,es
Visalia,Vizz,es
Víctor,Vic,es
Víctor,Viti,es
Víctor,Vititor,es
Víctor,Vito,es
Víctor,Vitoco,es
Víctor,Vitolo,es
Víctor,Vitín,es
Víctor,Vítor,es
Walterio,Walter,es
Wenceslao,Lao,es
Wenceslao,Wence,es
Wenceslao,Wences,es
Wenceslao,Wenchi,es
Wilfredo,Fred,es
Wilfredo,Fredo,es
Wilfredo,Ilfre,es
Wilfredo,Wil,es
Wilfredo,Wilchi,es
Wilfredo,Wilf,es
Wilfredo,Wilfi,es
Wilfredo,Wilfre,es
Wilfredo,Wili,es
Ximena,Mena,es
Ximena,Xime,es
Xochitl,Xochi,es
Yaiza,Yai,es
Yaiza,Yaizita,es
Yaritza,Yari,es
Yaritza,Yarit,es
Yasira,Yas,es
Yerko,Yako,es
Yerko,Yerki,es
Yerko,Yerkito,es
Yesenia,Yesi,es
Yolanda,Yola,es
Yolanda,Yoli,es
Yolanda,Yoya,es
Yonatan,Jona,es
Yonatan,Joni,es
Yonatan,Yona,es
Yonatan,Yoni,es
Yumara,Mara,es
Yumara,Yuma,es
Yumara,Yumari,es
Zacarías,Cari,es
Zacarías,Zac,es
Zacarías,Zaca,es
Zacarías,Zack,es
Zaira,Zai,es
Zaira,Zairi,es
Zaira,Zairita,es
Zenón,Zenito,es
Zenón,Zenín,es
Zoe,Zo,es
Zoe,Zowi,es
Zoe,Zozo,es
Zoraida,Zo,es
Zoraida,Zor,es
Zoraida,Zora,es
Zoraida,Zorda,es
Zoraida,Zori,es
Zulay,Zula,es
Zulay,Zulaca,es
Zulay,Zuly,es
Zuleima,Zule,es
Zulema,Zule,es
Álvaro,Alele,es
Álvaro,Alo,es
Álvaro,Alolito,es
Álvaro,Alolo,es
Álvaro,Alvarico,es
Álvaro,Alvaricoque,es
Álvaro,Alvarito,es
Álvaro,Coque,es
Álvaro,Valo (Português) Lolo,es
Álvaro,Varito,es
Álvaro,Varolo,es
Élida,Eli,es
Élmer,Elmerito,es
Úrsula,Sula,es
