canonical_name,alias,language
Madeline,Maddy,en
Madeline,Madge,en
Madeline,Madie,en
Madeline,Magda,en
Madeline,Maggie,en
Madeline,Maud,en
Madelyn,Maddy,en
Madelyn,Madie,en
Madie,Madeline,en
Madie,Madelyn,en
Madison,Maddy,en
Madison,Mattie,en
Magdalena,Lena,en
Magdalena,Maggie,en
Makayla,Kayla,en
Malachi,Mally,en
Malcolm,Mac,en
Malcolm,Mal,en
Malcolm,Malc,en
Malinda,Lindy,en
Mandy,Amanda,en
Manuel,Emanuel,en
Manuel,Manny,en
Marcus,Marc,en
Marcus,Mark,en
Margaret,Daisy,en
Margaret,Gretta,en
Margaret,Madge,en
Margaret,Maggie,en
Margaret,Maggy,en
Margaret,Marge,en
Margaret,Margery,en
Margaret,Margie,en
Margaret,Margy,en
Margaret,Meg,en
Margaret,Midge,en
Margaret,Peg,en
Margaret,Peggy,en
Margaret,Rita,en
Margarita,Daisy,en
Margarita,Greta,en
Margarita,Madge,en
Margarita,Maggie,en
Margarita,Maisie,en
Margarita,Marge,en
Margarita,Margo,en
Margarita,Meg,en
Margarita,Megan,en
Margarita,Metta,en
Margarita,Midge,en
Margarita,Peggie,en
Margarita,Rita,en
Margie,Marjorie,en
Marguerite,Peggy,en
Mariah,Maria,en
Mariah,Mary,en
Marian,Marianna,en
Marian,Marion,en
Marie,Mae,en
Marie,Mary,en
Marietta,Mae,en
Marietta,Mamie,en
Marietta,Maria,en
Marietta,Mariah,en
Marietta,Marie,en
Marietta,Marion,en
Marietta,Mary,en
Marietta,Maureen,en
Marietta,May,en
Marietta,Mercy,en
Marietta,Minnie,en
Marietta,Mitzi,en
Marietta,Mollie,en
Marietta,Molly,en
Marietta,Polly,en
Marilyn,Mary,en
Marion,Mary,en
Marissa,Rissa,en
Marjorie,Margie,en
Marjorie,Margy,en
Marsha,Marcia,en
Marsha,Marcie,en
Marsha,Mary,en
Martha,Marty,en
Martha,Mat,en
Martha,Mattie,en
Martha,Patsy,en
Martha,Patty,en
Martin,Marty,en
Martina,Tina,en
Marvin,Marv,en
Mary,Mae,en
Mary,Mamie,en
Mary,Marie,en
Mary,Mitzi,en
Mary,Molly,en
Mary,Polly,en
Mathew,Mat,en
Mathew,Matt,en
Mathew,Maty,en
Mathilda,Patty,en
Mathilda,Tillie,en
Matilda,Matty,en
Matilda,Maud,en
Matilda,Tilla,en
Matilda,Tilly,en
Matthew,Matt,en
Matthew,Mattie,en
Matthew,Matty,en
Matthew,Thias,en
Matthew,Thys,en
Maud,Middy,en
Maureen,Mary,en
Maurice,Morey,en
Maximilian,Max,en
Maxine,Max,en
Maxwell,Max,en
May,Mae,en
Mckenna,Ken,en
Mckenna,Kenna,en
Mckenna,Meaka,en
Megan,Meg,en
Meghan,Meg,en
Melanie,Mellie,en
Melinda,Linda,en
Melinda,Lindy,en
Melinda,Lynn,en
Melinda,Mel,en
Melinda,Mindy,en
Melissa,Lisa,en
Melissa,Lissa,en
Melissa,Mel,en
Melissa,Milly,en
Melissa,Missy,en
Melody,Lodi,en
Melvin,Mel,en
Melvina,Vina,en
Mercedes,Merci,en
Mercedes,Mercy,en
Mercedes,Sadie,en
Mervin,Merv,en
Michael,Micah,en
Michael,Mick,en
Michael,Mickey,en
Michael,Micky,en
Michael,Mike,en
Michael,Mikey,en
Micheal,Mike,en
Micheal,Mikey,en
Micheal,Miky,en
Michelle,Chelle,en
Michelle,Mickey,en
Michelle,Shelley,en
Michelle,Shellie,en
Michelle,Shelly,en
Michelle,Shely,en
Miguel,Michael,en
Miguel,Miggy,en
Miguel,Miguael,en
Miguel,Miguaell,en
Miguel,Miguail,en
Miguel,Miguaill,en
Miguel,Miguayl,en
Miguel,Miguayll,en
Miguel,Miguell,en
Miguel,Mike,en
Mike,Michael,en
Mike,Mick,en
Mike,Micky,en
Mildred,Milly,en
Millicent,Milly,en
Millicent,Missy,en
Minerva,Minnie,en
Minnie,Wilhelmina,en
Miranda,Mandy,en
Miranda,Mira,en
Miranda,Randi,en
Miranda,Randy,en
Miriam,Mimi,en
Miriam,Mitzi,en
Miriam,Mitzie,en
Mitchell,Mitch,en
Mitzi,Mary,en
Mitzi,Mittie,en
Mitzi,Mitty,en
Monica,Monna,en
Monica,Monnie,en
Monty,Lamont,en
Morris,Morey,en
Moses,Amos,en
Moses,Mose,en
Moses,Moss,en
Muriel,Mur,en
Myrtle,Mert,en
Myrtle,Myrt,en
Myrtle,Myrti,en
Nadine,Deedee,en
Nadine,Nada,en
Nancy,Ann,en
Nancy,Nan,en
Nancy,Nanny,en
Naomi,Omi,en
Napoleon,Leon,en
Napoleon,Nap,en
Napoleon,Nappy,en
Natalie,Natty,en
Natalie,Nettie,en
Natasha,Nat,en
Natasha,Tasha,en
Nathan,Nat,en
Nathan,Nate,en
Nathaniel,Nat,en
Nathaniel,Nate,en
Nathaniel,Nathan,en
Nathaniel,Natty,en
Nathaniel,Than,en
Nelle,Nelly,en
Nelson,Nels,en
Newton,Newt,en
Nicholas,Claas,en
Nicholas,Claes,en
Nicholas,Nic,en
Nicholas,Nick,en
Nicholas,Nickie,en
Nicholas,Nicky,en
Nicholas,Nico,en
Nicolas,Nic,en
Nicolas,Nick,en
Nicolas,Nickie,en
Nicolas,Nicky,en
Nicolas,Nico,en
Nicole,Cole,en
Nicole,Nicki,en
Nicole,Nicky,en
Nicole,Nikki,en
Nicole,Nole,en
Nikolas,Claes,en
Nikolas,Nic,en
Nikolas,Nick,en
Nikolas,Nickie,en
Nikolas,Nicky,en
Nikolas,Nico,en
Nora,Nonie,en
Norbert,Bert,en
Norbert,Norby,en
Norman,Norm,en
Obie,Obediah,en
Octavia,Tave,en
Octavia,Tavia,en
Odell,Odo,en
Olive,Livia,en
Olive,Nollie,en
Olive,Ollie,en
Oliver,Ollie,en
Olivia,Livia,en
Olivia,Nollie,en
Olivia,Ollie,en
Ollie,Oliver,en
Orlando,Roland,en
Oswald,Ossy,en
Oswald,Ozzy,en
Oswald,Waldo,en
Otis,Ode,en
Otis,Ote,en
Pamela,Pam,en
Patricia,Pat,en
Patricia,Patsy,en
Patricia,Patti,en
Patricia,Patty,en
Patricia,Tricia,en
Patricia,Trish,en
Patricia,Trisha,en
Patrick,Paddy,en
Patrick,Pat,en
Patrick,Pate,en
Patrick,Patsy,en
Patrick,Peter,en
Patsy,Patty,en
Patty,Patricia,en
Paul,Polly,en
Paula,Lina,en
Paula,Polly,en
Paulina,Lina,en
Paulina,Polly,en
Pauline,Polly,en
Peggy,Peg,en
Penelope,Penny,en
Peter,Pate,en
Peter,Pete,en
Philip,Phil,en
Philip,Pip,en
Phillip,Phil,en
Phillip,Pip,en
Philomena,Menaalmena,en
Phoebe,Fifi,en
Priscilla,Cilla,en
Priscilla,Cissy,en
Priscilla,Prissy,en
Rachel,Rachael,en
Rachel,Shelly,en
Ramona,Mona,en
Randall,Randy,en
Randolph,Dolph,en
Randolph,Randy,en
Raphael,Ralph,en
Ray,Raymond,en
Raymond,Ray,en
Reba,Becca,en
Reba,Beck,en
Rebecca,Becca,en
Rebecca,Beck,en
Rebecca,Becky,en
Rebecca,Reba,en
Reggie,Reg,en
Reggie,Reginald,en
Regina,Gina,en
Regina,Reggie,en
Reginald,Naldo,en
Reginald,Reg,en
Reginald,Reggie,en
Reginald,Renny,en
Reuben,Rube,en
Rhoda,Rodie,en
Ricardo,Rick,en
Ricardo,Ricky,en
Richard,Dick,en
Richard,Dickie,en
Richard,Dickon,en
Richard,Dicky,en
Richard,Rich,en
Richard,Richie,en
Richard,Rick,en
Richard,Ricky,en
Rick,Ricky,en
Ricky,Dick,en
Ricky,Rich,en
Robert,Bill,en
Robert,Billy,en
Robert,Bob,en
Robert,Bobby,en
Robert,Dob,en
Robert,Dobbin,en
Robert,Hob,en
Robert,Hobkin,en
Robert,Rob,en
Robert,Robby,en
Robert,Rupert,en
Roberta,Bert,en
Roberta,Bertie,en
Roberta,Birdie,en
Roberta,Birtie,en
Roberta,Bobbie,en
Roberta,Robbie,en
Roberta,Roby,en
Roberto,Rob,en
Roderick,Erick,en
Roderick,Rickie,en
Roderick,Rod,en
Roderick,Roddy,en
Rodger,Bobby,en
Rodger,Hodge,en
Rodger,Rod,en
Rodger,Roge,en
Rodger,Roger,en
Rodney,Rod,en
Roger,Bobby,en
Roger,Hodge,en
Roger,Rod,en
Roger,Rodger,en
Roger,Roge,en
Roland,Lanny,en
Roland,Orlando,en
Roland,Rollo,en
Roland,Rolly,en
Ron,Ronnie,en
Ron,Ronny,en
Ronald,Naldo,en
Ronald,Ron,en
Ronald,Ronnie,en
Ronald,Ronny,en
Ronny,Ronald,en
Rosa,Rose,en
Rosalinda,Linda,en
Rosalinda,Rosa,en
Rosalinda,Rose,en
Rosalinda,Roz,en
Rosalyn,Linda,en
Rosalyn,Rosa,en
Rosalyn,Rose,en
Rosalyn,Roz,en
Roscoe,Ross,en
Rose,Rosie,en
Roseann,Ann,en
Roseann,Rose,en
Roseann,Rosie,en
Roseann,Roz,en
Rosemary,Marie,en
Rosemary,Mary,en
Rosemary,Rose,en
Rosemary,Rosemarie,en
Rosemary,Rosey,en
Rosina,Sina,en
Roxanna,Ann,en
Roxanna,Rose,en
Roxanna,Roxie,en
Roxanne,Ann,en
Roxanne,Rose,en
Roxanne,Roxie,en
Rudolph,Dolph,en
Rudolph,Olph,en
Rudolph,Rolf,en
Rudolph,Rudy,en
Russell,Russ,en
Russell,Rusty,en
Ryan,Ry,en
Sabrina,Brina,en
Salvador,Sal,en
Salvador,Sally,en
Sam,Sammy,en
Samantha,Mantha,en
Samantha,Sam,en
Samantha,Sammy,en
Samuel,Sam,en
Samuel,Sammy,en
Sandra,Cassandra,en
Sandra,Sandy,en
Sandy,Sandra,en
Sanford,Sandy,en
Sarah,Sadie,en
Sarah,Sally,en
Sarah,Sara,en
Savannah,Anna,en
Savannah,Savanna,en
Savannah,Vannie,en
Scott,Sceeter,en
Scott,Scottie,en
Scott,Scotty,en
Scott,Squat,en
Sebastian,Seb,en
Sebastian,Sebby,en
Selma,Anselm,en
Serena,Rena,en
Seymour,Morey,en
Seymour,See,en
Shaina,Sha,en
Shaina,Shay,en
Sharon,Sha,en
Sharon,Shay,en
Shaun,Shawn,en
Shawn,Shaun,en
Sheila,Cecilia,en
Sheldon,Shelly,en
Shelton,Shel,en
Shelton,Shelly,en
Shelton,Tony,en
Sheryl,Cheri,en
Sheryl,Cherie,en
Sheryl,Sher,en
Sheryl,Sheri,en
Sheryl,Sherri,en
Sheryl,Sherry,en
Sheryl,Sherryl,en
Shirley,Lee,en
Shirley,Sherry,en
Shirley,Shirl,en
Sidney,Sid,en
Sidney,Syd,en
Silas,Si,en
Simon,Si,en
Simon,Sion,en
Smith,Smitty,en
Solomon,Sal,en
Solomon,Salmon,en
Solomon,Saul,en
Solomon,Sol,en
Solomon,Solly,en
Solomon,Zolly,en
Sondra,Dre,en
Sondra,Sonnie,en
Sophia,Sophie,en
Stacey,Staci,en
Stacey,Stacie,en
Stacey,Stacy,en
Stacie,Stacey,en
Stacie,Staci,en
Stacie,Stacy,en
Stacy,Staci,en
Stephan,Steve,en
Stephanie,Annie,en
Stephanie,Steffi,en
Stephanie,Steffie,en
Stephanie,Steph,en
Stephanie,Stephani,en
Stephanie,Stephany,en
Stephanie,Stephie,en
Stephanie,Stephine,en
Stephanie,Stevie,en
Stephen,Steph,en
Stephen,Steve,en
Steven,Steph,en
Steven,Steve,en
Steven,Stevie,en
Stuart,Stu,en
Sue,Susan,en
Sue,Susie,en
Susan,Hannah,en
Susan,Sue,en
Susan,Sukey,en
Susan,Susie,en
Susan,Suzie,en
Susie,Suzie,en
Suzanne,Sue,en
Suzanne,Suki,en
Suzanne,Susie,en
Sydney,Sid,en
Sylvester,Si,en
Sylvester,Sly,en
Sylvester,Sy,en
Sylvester,Syl,en
Sylvester,Vessie,en
Sylvester,Vester,en
Sylvester,Vet,en
Tabitha,Tabby,en
Tammie,Tami,en
Tammie,Tammy,en
Tammy,Tami,en
Tammy,Tammie,en
Tasha,Tash,en
Tasha,Tashie,en
Ted,Teddy,en
Terence,Terry,en
Teresa,Terry,en
Teresa,Tess,en
Teresa,Tessa,en
Teresa,Tessie,en
Terri,Teri,en
Terri,Terrie,en
Terri,Terry,en
Terry,Terence,en
Tess,Teresa,en
Tess,Theresa,en
Tessa,Teresa,en
Tessa,Theresa,en
Thad,Thaddeus,en
Thaddeus,Thad,en
Theo,Theodore,en
Theodora,Dora,en
Theodore,Ted,en
Theodore,Teddy,en
Theodore,Theo,en
Theresa,Terry,en
Theresa,Tess,en
Theresa,Tessa,en
Theresa,Tessie,en
Theresa,Thirza,en
Theresa,Thursa,en
Theresa,Traci,en
Theresa,Tracie,en
Theresa,Tracy,en
Thomas,Thom,en
Thomas,Tom,en
Thomas,Tommy,en
Tiffany,Tiff,en
Tiffany,Tiffy,en
Tim,Timmy,en
Timothy,Tim,en
Timothy,Timmy,en
Tina,Christina,en
Tobias,Bias,en
Tobias,Toby,en
Tom,Thomas,en
Tom,Tommy,en
Tony,Anthony,en
Trudy,Gertrude,en
Ursula,Sula,en
Ursula,Sulie,en
Valentine,Felty,en
Valerie,Val,en
Vanessa,Essa,en
Vanessa,Nessa,en
Vanessa,Vanna,en
Veronica,Franky,en
Veronica,Frony,en
Veronica,Ron,en
Veronica,Ronie,en
Veronica,Ronna,en
Veronica,Ronnie,en
Veronica,Ronny,en
Veronica,Vonnie,en
Vicki,Vickie,en
Vicki,Vicky,en
Vicki,Victoria,en
Victor,Vic,en
Victoria,Tori,en
Victoria,Torie,en
Victoria,Torri,en
Victoria,Torrie,en
Victoria,Tory,en
Victoria,Vic,en
Victoria,Vicki,en
Victoria,Vickie,en
Victoria,Vicky,en
Vincent,Vic,en
Vincent,Vin,en
Vincent,Vince,en
Vincent,Vinnie,en
Vincent,Vinny,en
Viola,Ola,en
Viola,Vi,en
Virginia,Ginger,en
Virginia,Ginny,en
Virginia,Jane,en
Virginia,Jennie,en
Virginia,Virgy,en
Vivian,Vi,en
Vivian,Viv,en
Waldo,Ossy,en
Waldo,Ozzy,en
Wallace,Wally,en
Walter,Wally,en
Walter,Walt,en
Washington,Wash,en
Webster,Webb,en
Wendy,Wen,en
Wesley,Wes,en
Wilber,Bert,en
Wilber,Will,en
Wilbur,Will,en
Wilbur,Willie,en
Wilbur,Willy,en
Wilda,Willie,en
Wilfred,Fred,en
Wilfred,Wil,en
Wilfred,Will,en
Wilfred,Willie,en
Wilhelmina,Mina,en
Wilhelmina,Minnie,en
Wilhelmina,Willie,en
Wilhelmina,Wilma,en
Will,Bill,en
Will,Fred,en
Will,Wilbur,en
Will,Willie,en
William,Bela,en
William,Bell,en
William,Bill,en
William,Billy,en
William,Wil,en
William,Will,en
William,Willie,en
William,Willy,en
Willie,Fred,en
Willie,William,en
Willis,Bill,en
Willis,Willy,en
Wilma,Billiewilhelm,en
Wilma,William,en
Wilson,Will,en
Wilson,Willie,en
Wilson,Willy,en
Winfield,Field,en
Winfield,Win,en
Winfield,Winny,en
Winifred,Freddie,en
Winifred,Winnet,en
Winifred,Winnie,en
Winnie,Winnifred,en
Winnifred,Fred,en
Winnifred,Freddie,en
Winnifred,Freddy,en
Winnifred,Winnie,en
Winnifred,Winny,en
Woodrow,Drew,en
Woodrow,Wood,en
Woodrow,Woody,en
Yvonne,Vonna,en
Zachariah,Zac,en
Zachariah,Zach,en
Zachariah,Zachy,en
Zachariah,Zack,en
Zachariah,Zak,en
Zachariah,Zakk,en
Zachariah,Zeke,en
Zachary,Zac,en
Zachary,Zach,en
Zachary,Zachy,en
Zachary,Zack,en
Zachary,Zak,en
Zachary,Zakk,en
Zachary,Zeke,en
Zachery,Zac,en
Zachery,Zach,en
Zachery,Zachy,en
Zachery,Zack,en
Zachery,Zak,en
Zachery,Zakk,en
Zachery,Zeke,en
Zack,Zach,en
Zack,Zak,en
